Version,Date_of_report,Date_measurement,RWZI_AWZI_code,RWZI_AWZI_name,RNA_flow_per_100000
2,2021-11-24,2020-07-13,25020,Kaatsheuvel,1103232328905.0
2,2021-11-24,2020-07-13,25027,Lage Zwaluwe,0.0
2,2021-11-24,2020-07-13,29003,Land Van Cuijk,0.0
2,2021-11-24,2020-07-13,23002,Terneuzen,3477570764521.0
2,2021-11-24,2020-07-13,32002,Tilburg,2194313406994.0
2,2021-11-24,2020-07-13,21001,Walcheren,0.0
2,2021-11-24,2020-07-13,15005,Houtrust,4347714901245.0
2,2021-11-24,2020-07-14,27008,S Hertogenbosch,0.0
2,2021-11-24,2020-07-14,28005,Dinther,0.0
2,2021-11-24,2020-07-14,6004,Lelystad,0.0
2,2021-11-24,2020-07-14,10009,Utrecht,2324534714778.0
2,2021-11-24,2020-07-14,5012,Oldenzaal,0.0
2,2021-11-24,2020-07-15,9016,Arnhem,0.0
2,2021-11-24,2020-07-15,12022,Beverwijk,0.0
2,2021-11-24,2020-07-15,7022,Etten,0.0
2,2021-11-24,2020-07-15,13030,Leimuiden,0.0
2,2021-11-24,2020-07-15,30007,Bosscherveld,0.0
2,2021-11-24,2020-07-15,3028,Sleen,0.0
2,2021-11-24,2020-07-15,30020,Venray,0.0
2,2021-11-24,2020-07-15,4026,Zwolle,0.0
2,2021-11-24,2020-07-16,3010,Assen,0.0
2,2021-11-24,2020-07-16,13010,Haarlem Waarderpolder,0.0
2,2021-11-24,2020-07-16,13033,Leiden Zuid-West,6459561556241.0
2,2021-11-24,2020-07-16,1008,Stadskanaal,0.0
2,2021-11-24,2020-07-17,2015,Gorredijk,0.0
2,2021-11-24,2020-07-17,4027,Tollebeek,0.0
2,2021-11-24,2020-07-18,10027,Amersfoort,2114422637413.0
2,2021-11-24,2020-07-18,15007,De Groote Lucht,735903785334.0
2,2021-11-24,2020-07-18,10008,Driebergen,0.0
2,2021-11-24,2020-07-18,8021,Ede,0.0
2,2021-11-24,2020-07-18,32002,Tilburg,3790478450815.0
2,2021-11-24,2020-07-18,10020,Woudenberg,0.0
2,2021-11-24,2020-07-19,9017,Bergharen,2145110410094.0
2,2021-11-24,2020-07-19,29003,Land Van Cuijk,0.0
2,2021-11-24,2020-07-19,17011,Ridderkerk,8656643616751.0
2,2021-11-24,2020-07-19,21001,Walcheren,0.0
2,2021-11-24,2020-07-20,28003,Aarle-Rixtel,10024216963512.0
2,2021-11-24,2020-07-20,8022,Apeldoorn,0.0
2,2021-11-24,2020-07-20,9013,Asperen,2246637426901.0
2,2021-11-24,2020-07-20,28002,Asten,445526020217.0
2,2021-11-24,2020-07-20,27008,S Hertogenbosch,979602365601.0
2,2021-11-24,2020-07-20,28005,Dinther,0.0
2,2021-11-24,2020-07-20,8017,Epe,0.0
2,2021-11-24,2020-07-20,1033,Garmerwolde,3976328004996.0
2,2021-11-24,2020-07-20,15008,Harnaschpolder,2643537480309.0
2,2021-11-24,2020-07-20,15005,Houtrust,4322074349993.0
2,2021-11-24,2020-07-20,6004,Lelystad,1764452297706.0
2,2021-11-24,2020-07-20,17054,Piershil,0.0
2,2021-11-24,2020-07-20,27010,Sint-Oedenrode,0.0
2,2021-11-24,2020-07-21,12006,Alkmaar,2695541085271.0
2,2021-11-24,2020-07-21,11014,Amsterdam West,8555129856385.0
2,2021-11-24,2020-07-21,25021,Bath,0.0
2,2021-11-24,2020-07-21,12022,Beverwijk,0.0
2,2021-11-24,2020-07-21,11008,Blaricum,0.0
2,2021-11-24,2020-07-21,4019,Deventer,5003012015202.0
2,2021-11-24,2020-07-21,3033,Echten,0.0
2,2021-11-24,2020-07-21,5002,Enschede,0.0
2,2021-11-24,2020-07-21,2038,Franeker,0.0
2,2021-11-24,2020-07-21,2032,Harlingen,0.0
2,2021-11-24,2020-07-21,25020,Kaatsheuvel,52286523070011.0
2,2021-11-24,2020-07-21,4023,Kampen,0.0
2,2021-11-24,2020-07-21,25027,Lage Zwaluwe,0.0
2,2021-11-24,2020-07-21,2011,Leeuwarden,0.0
2,2021-11-24,2020-07-21,10037,Loenen,0.0
2,2021-11-24,2020-07-21,25017,Nieuwveer,35623952997035.0
2,2021-11-24,2020-07-21,25013,Riel,13822700911350.0
2,2021-11-24,2020-07-21,3027,Smilde,0.0
2,2021-11-24,2020-07-22,9016,Arnhem,540438150727.0
2,2021-11-24,2020-07-22,2021,Damwoude,0.0
2,2021-11-24,2020-07-22,2012,Drachten,0.0
2,2021-11-24,2020-07-22,7022,Etten,0.0
2,2021-11-24,2020-07-22,13010,Haarlem Waarderpolder,0.0
2,2021-11-24,2020-07-22,2022,Joure,0.0
2,2021-11-24,2020-07-22,13033,Leiden Zuid-West,0.0
2,2021-11-24,2020-07-22,13030,Leimuiden,0.0
2,2021-11-24,2020-07-22,30007,Bosscherveld,0.0
2,2021-11-24,2020-07-22,13038,Nieuwveen,0.0
2,2021-11-24,2020-07-22,9024,Nijmegen,0.0
2,2021-11-24,2020-07-22,30023,Panheel,0.0
2,2021-11-24,2020-07-22,30011,Simpelveld,0.0
2,2021-11-24,2020-07-22,30022,Susteren,0.0
2,2021-11-24,2020-07-22,23002,Terneuzen,968500812517.0
2,2021-11-24,2020-07-22,10009,Utrecht,7605287238691.0
2,2021-11-24,2020-07-22,30017,Venlo,793752608804.0
2,2021-11-24,2020-07-22,30020,Venray,1176289795537.0
2,2021-11-24,2020-07-22,7016,Winterswijk,0.0
2,2021-11-24,2020-07-23,3010,Assen,0.0
2,2021-11-24,2020-07-23,16010,Kralingseveer,22174845396784.0
2,2021-11-24,2020-07-23,12023,Den Helder,7972528047434.0
2,2021-11-24,2020-07-23,5012,Oldenzaal,0.0
2,2021-11-24,2020-07-23,1039,Scheemda,0.0
2,2021-11-24,2020-07-23,3028,Sleen,0.0
2,2021-11-24,2020-07-23,1008,Stadskanaal,0.0
2,2021-11-24,2020-07-23,4027,Tollebeek,0.0
2,2021-11-24,2020-07-23,3023,Tweede Exloermond,0.0
2,2021-11-24,2020-07-23,12021,Wervershoof,0.0
2,2021-11-24,2020-07-23,12018,Wieringen,0.0
2,2021-11-24,2020-07-23,6006,Zeewolde,0.0
2,2021-11-24,2020-07-24,10027,Amersfoort,0.0
2,2021-11-24,2020-07-24,5025,Den Ham,4009950522265.0
2,2021-11-24,2020-07-24,8021,Ede,0.0
2,2021-11-24,2020-07-24,4024,Hardenberg,0.0
2,2021-11-24,2020-07-24,10020,Woudenberg,0.0
2,2021-11-24,2020-07-25,29003,Land Van Cuijk,4177216919888.0
2,2021-11-24,2020-07-25,18006,Westerschouwen,35966106793683.0
2,2021-11-24,2020-07-26,28003,Aarle-Rixtel,3911110593904.0
2,2021-11-24,2020-07-26,9016,Arnhem,0.0
2,2021-11-24,2020-07-26,3010,Assen,0.0
2,2021-11-24,2020-07-26,27008,S Hertogenbosch,1225611832546.0
2,2021-11-24,2020-07-26,28005,Dinther,21213175825864.0
2,2021-11-24,2020-07-26,8017,Epe,0.0
2,2021-11-24,2020-07-26,1034,Feerwerd,0.0
2,2021-11-24,2020-07-26,1033,Garmerwolde,0.0
2,2021-11-24,2020-07-26,6004,Lelystad,13802210609422.0
2,2021-11-24,2020-07-26,9024,Nijmegen,0.0
2,2021-11-24,2020-07-26,10009,Utrecht,0.0
2,2021-11-24,2020-07-26,6006,Zeewolde,8633549461140.0
2,2021-11-24,2020-07-27,12006,Alkmaar,23773469767442.0
2,2021-11-24,2020-07-27,11014,Amsterdam West,28042657535187.0
2,2021-11-24,2020-07-27,12022,Beverwijk,1825745997718.0
2,2021-11-24,2020-07-27,11008,Blaricum,0.0
2,2021-11-24,2020-07-27,4019,Deventer,0.0
2,2021-11-24,2020-07-27,2012,Drachten,0.0
2,2021-11-24,2020-07-27,5002,Enschede,4548941052247.0
2,2021-11-24,2020-07-27,2038,Franeker,0.0
2,2021-11-24,2020-07-27,15008,Harnaschpolder,17860740288931.0
2,2021-11-24,2020-07-27,15005,Houtrust,16929687371520.0
2,2021-11-24,2020-07-27,4023,Kampen,3383692870201.0
2,2021-11-24,2020-07-27,10037,Loenen,0.0
2,2021-11-24,2020-07-27,17011,Ridderkerk,4729279591526.0
2,2021-11-24,2020-07-27,4026,Zwolle,0.0
2,2021-11-24,2020-07-28,9013,Asperen,12945906432749.0
2,2021-11-24,2020-07-28,28002,Asten,425870460502.0
2,2021-11-24,2020-07-28,25021,Bath,4529570001050.0
2,2021-11-24,2020-07-28,9017,Bergharen,0.0
2,2021-11-24,2020-07-28,2021,Damwoude,0.0
2,2021-11-24,2020-07-28,13010,Haarlem Waarderpolder,4661422287180.0
2,2021-11-24,2020-07-28,25020,Kaatsheuvel,4239518099357.0
2,2021-11-24,2020-07-28,25027,Lage Zwaluwe,0.0
2,2021-11-24,2020-07-28,2011,Leeuwarden,6028887691629.0
2,2021-11-24,2020-07-28,13033,Leiden Zuid-West,3674863304518.0
2,2021-11-24,2020-07-28,25017,Nieuwveer,0.0
2,2021-11-24,2020-07-28,17054,Piershil,0.0
2,2021-11-24,2020-07-28,25012,Putte,476451953538.0
2,2021-11-24,2020-07-28,25013,Riel,10064333057167.0
2,2021-11-24,2020-07-28,23002,Terneuzen,0.0
2,2021-11-24,2020-07-29,16010,Kralingseveer,61047171111815.0
2,2021-11-24,2020-07-29,15007,De Groote Lucht,2643395582605.0
2,2021-11-24,2020-07-29,12023,Den Helder,0.0
2,2021-11-24,2020-07-29,10008,Driebergen,0.0
2,2021-11-24,2020-07-29,3033,Echten,0.0
2,2021-11-24,2020-07-29,7022,Etten,0.0
2,2021-11-24,2020-07-29,13030,Leimuiden,0.0
2,2021-11-24,2020-07-29,30007,Bosscherveld,1623242098896.0
2,2021-11-24,2020-07-29,13038,Nieuwveen,0.0
2,2021-11-24,2020-07-29,5012,Oldenzaal,0.0
2,2021-11-24,2020-07-29,30023,Panheel,0.0
2,2021-11-24,2020-07-29,30011,Simpelveld,0.0
2,2021-11-24,2020-07-29,3028,Sleen,0.0
2,2021-11-24,2020-07-29,3027,Smilde,0.0
2,2021-11-24,2020-07-29,27010,Sint-Oedenrode,0.0
2,2021-11-24,2020-07-29,30022,Susteren,6238686560679.0
2,2021-11-24,2020-07-29,32002,Tilburg,6732055807436.0
2,2021-11-24,2020-07-29,4027,Tollebeek,0.0
2,2021-11-24,2020-07-29,30017,Venlo,0.0
2,2021-11-24,2020-07-29,30020,Venray,2502855008869.0
2,2021-11-24,2020-07-29,12021,Wervershoof,2751186535764.0
2,2021-11-24,2020-07-29,12018,Wieringen,1888596284976.0
2,2021-11-24,2020-07-29,7016,Winterswijk,1083453906573.0
2,2021-11-24,2020-07-30,10027,Amersfoort,959323696340.0
2,2021-11-24,2020-07-30,8021,Ede,6705556839780.0
2,2021-11-24,2020-07-30,2015,Gorredijk,1695451142719.0
2,2021-11-24,2020-07-30,2022,Joure,0.0
2,2021-11-24,2020-07-30,21001,Walcheren,3741183819000.0
2,2021-11-24,2020-07-30,18006,Westerschouwen,7293845575333.0
2,2021-11-24,2020-07-30,10020,Woudenberg,0.0
2,2021-11-24,2020-07-31,29003,Land Van Cuijk,6713104485092.0
2,2021-11-24,2020-08-01,28003,Aarle-Rixtel,8642725892135.0
2,2021-11-24,2020-08-01,8022,Apeldoorn,1197112405855.0
2,2021-11-24,2020-08-01,3010,Assen,0.0
2,2021-11-24,2020-08-01,27008,S Hertogenbosch,10410018616056.0
2,2021-11-24,2020-08-01,28005,Dinther,9156499810053.0
2,2021-11-24,2020-08-01,8017,Epe,7203463128877.0
2,2021-11-24,2020-08-01,2038,Franeker,0.0
2,2021-11-24,2020-08-01,1033,Garmerwolde,3069284134835.0
2,2021-11-24,2020-08-01,2032,Harlingen,0.0
2,2021-11-24,2020-08-01,2022,Joure,0.0
2,2021-11-24,2020-08-01,6004,Lelystad,6265235535170.0
2,2021-11-24,2020-08-01,1039,Scheemda,0.0
2,2021-11-24,2020-08-01,1008,Stadskanaal,2298982645123.0
2,2021-11-24,2020-08-01,3023,Tweede Exloermond,0.0
2,2021-11-24,2020-08-01,6006,Zeewolde,0.0
2,2021-11-24,2020-08-02,12006,Alkmaar,10699756072352.0
2,2021-11-24,2020-08-02,11014,Amsterdam West,7768808135933.0
2,2021-11-24,2020-08-02,9017,Bergharen,0.0
2,2021-11-24,2020-08-02,12022,Beverwijk,1816601170449.0
2,2021-11-24,2020-08-02,4019,Deventer,8693996779882.0
2,2021-11-24,2020-08-02,10008,Driebergen,0.0
2,2021-11-24,2020-08-02,3033,Echten,2569966134995.0
2,2021-11-24,2020-08-02,5002,Enschede,1384551343229.0
2,2021-11-24,2020-08-02,4023,Kampen,0.0
2,2021-11-24,2020-08-02,2011,Leeuwarden,0.0
2,2021-11-24,2020-08-02,13033,Leiden Zuid-West,0.0
2,2021-11-24,2020-08-02,3027,Smilde,0.0
2,2021-11-24,2020-08-02,23002,Terneuzen,0.0
2,2021-11-24,2020-08-02,21001,Walcheren,142465060596334.0
2,2021-11-24,2020-08-02,4026,Zwolle,0.0
2,2021-11-24,2020-08-02,15005,Houtrust,22272929103557.0
2,2021-11-24,2020-08-03,9016,Arnhem,2887503429176.0
2,2021-11-24,2020-08-03,28002,Asten,0.0
2,2021-11-24,2020-08-03,2021,Damwoude,0.0
2,2021-11-24,2020-08-03,2012,Drachten,0.0
2,2021-11-24,2020-08-03,13010,Haarlem Waarderpolder,19469629884366.0
2,2021-11-24,2020-08-03,15008,Harnaschpolder,40415660660084.0
2,2021-11-24,2020-08-03,2022,Joure,0.0
2,2021-11-24,2020-08-03,9024,Nijmegen,10863628523896.0
2,2021-11-24,2020-08-03,5012,Oldenzaal,2213437478713.0
2,2021-11-24,2020-08-03,17011,Ridderkerk,97107931086953.0
2,2021-11-24,2020-08-03,10009,Utrecht,11413914297132.0
2,2021-11-24,2020-08-04,15007,De Groote Lucht,12734132203007.0
2,2021-11-24,2020-08-04,5025,Den Ham,977185266630.0
2,2021-11-24,2020-08-04,12023,Den Helder,0.0
2,2021-11-24,2020-08-04,4024,Hardenberg,0.0
2,2021-11-24,2020-08-04,25020,Kaatsheuvel,3368229941869.0
2,2021-11-24,2020-08-04,25027,Lage Zwaluwe,0.0
2,2021-11-24,2020-08-04,25017,Nieuwveer,49173583455441.0
2,2021-11-24,2020-08-04,17054,Piershil,0.0
2,2021-11-24,2020-08-04,25013,Riel,8665700082850.0
2,2021-11-24,2020-08-04,32002,Tilburg,1475424771969.0
2,2021-11-24,2020-08-04,4027,Tollebeek,3314683430624.0
2,2021-11-24,2020-08-04,12021,Wervershoof,7532408134642.0
2,2021-11-24,2020-08-04,12018,Wieringen,0.0
2,2021-11-24,2020-08-05,10027,Amersfoort,3943819753933.0
2,2021-11-24,2020-08-05,11008,Blaricum,0.0
2,2021-11-24,2020-08-05,8021,Ede,3289542559203.0
2,2021-11-24,2020-08-05,5002,Enschede,3403418820774.0
2,2021-11-24,2020-08-05,7022,Etten,1389552446027.0
2,2021-11-24,2020-08-05,13030,Leimuiden,0.0
2,2021-11-24,2020-08-05,10037,Loenen,901358915549.0
2,2021-11-24,2020-08-05,30007,Bosscherveld,582791471344.0
2,2021-11-24,2020-08-05,13038,Nieuwveen,11580425851482.0
2,2021-11-24,2020-08-05,30023,Panheel,0.0
2,2021-11-24,2020-08-05,30011,Simpelveld,0.0
2,2021-11-24,2020-08-05,27010,Sint-Oedenrode,0.0
2,2021-11-24,2020-08-05,30022,Susteren,0.0
2,2021-11-24,2020-08-05,30017,Venlo,1068331369576.0
2,2021-11-24,2020-08-05,30020,Venray,0.0
2,2021-11-24,2020-08-05,7016,Winterswijk,0.0
2,2021-11-24,2020-08-05,10020,Woudenberg,0.0
2,2021-11-24,2020-08-06,3010,Assen,2088864411225.0
2,2021-11-24,2020-08-06,1033,Garmerwolde,666428101210.0
2,2021-11-24,2020-08-06,1039,Scheemda,0.0
2,2021-11-24,2020-08-06,3028,Sleen,1115992331753.0
2,2021-11-24,2020-08-06,1008,Stadskanaal,2012255504110.0
2,2021-11-24,2020-08-06,3023,Tweede Exloermond,0.0
2,2021-11-24,2020-08-07,28003,Aarle-Rixtel,7110631142247.0
2,2021-11-24,2020-08-07,8022,Apeldoorn,0.0
2,2021-11-24,2020-08-07,27008,S Hertogenbosch,2932721122411.0
2,2021-11-24,2020-08-07,28005,Dinther,2011540668774.0
2,2021-11-24,2020-08-07,8017,Epe,3667677463818.0
2,2021-11-24,2020-08-07,6004,Lelystad,1789540960186.0
2,2021-11-24,2020-08-07,6006,Zeewolde,0.0
2,2021-11-24,2020-08-08,1034,Feerwerd,0.0
2,2021-11-24,2020-08-08,2038,Franeker,0.0
2,2021-11-24,2020-08-09,9016,Arnhem,1442213484173.0
2,2021-11-24,2020-08-09,15007,De Groote Lucht,16369427842939.0
2,2021-11-24,2020-08-09,13010,Haarlem Waarderpolder,14934574216567.0
2,2021-11-24,2020-08-09,9024,Nijmegen,1989462349168.0
2,2021-11-24,2020-08-10,12023,Den Helder,4681729930827.0
2,2021-11-24,2020-08-10,4019,Deventer,3064868949957.0
2,2021-11-24,2020-08-10,3033,Echten,5371468086756.0
2,2021-11-24,2020-08-10,5002,Enschede,6718279962908.0
2,2021-11-24,2020-08-10,2015,Gorredijk,1577383416266.0
2,2021-11-24,2020-08-10,15008,Harnaschpolder,19988015330234.0
2,2021-11-24,2020-08-10,15005,Houtrust,18524997122042.0
2,2021-11-24,2020-08-10,4023,Kampen,5327154815741.0
2,2021-11-24,2020-08-10,2011,Leeuwarden,0.0
2,2021-11-24,2020-08-10,3027,Smilde,0.0
2,2021-11-24,2020-08-10,32002,Tilburg,5626106018956.0
2,2021-11-24,2020-08-10,4027,Tollebeek,0.0
2,2021-11-24,2020-08-10,21001,Walcheren,3000234230639.0
2,2021-11-24,2020-08-10,12021,Wervershoof,6466019980409.0
2,2021-11-24,2020-08-10,12018,Wieringen,0.0
2,2021-11-24,2020-08-10,4026,Zwolle,0.0
2,2021-11-24,2020-08-11,10027,Amersfoort,15647370300537.0
2,2021-11-24,2020-08-11,11014,Amsterdam West,21927593406348.0
2,2021-11-24,2020-08-11,9016,Arnhem,1496191981607.0
2,2021-11-24,2020-08-11,9013,Asperen,0.0
2,2021-11-24,2020-08-11,28002,Asten,0.0
2,2021-11-24,2020-08-11,25021,Bath,26162847056733.0
2,2021-11-24,2020-08-11,9017,Bergharen,0.0
2,2021-11-24,2020-08-11,11008,Blaricum,3099282677455.0
2,2021-11-24,2020-08-11,16010,Kralingseveer,12038337177886.0
2,2021-11-24,2020-08-11,2021,Damwoude,12739284435070.0
2,2021-11-24,2020-08-11,2012,Drachten,0.0
2,2021-11-24,2020-08-11,8021,Ede,8177391226177.0
2,2021-11-24,2020-08-11,2022,Joure,0.0
2,2021-11-24,2020-08-11,25020,Kaatsheuvel,0.0
2,2021-11-24,2020-08-11,25027,Lage Zwaluwe,12467281879194.0
2,2021-11-24,2020-08-11,13033,Leiden Zuid-West,7290833002413.0
2,2021-11-24,2020-08-11,25017,Nieuwveer,11544796846780.0
2,2021-11-24,2020-08-11,17054,Piershil,1777808079086.0
2,2021-11-24,2020-08-11,25012,Putte,0.0
2,2021-11-24,2020-08-11,17011,Ridderkerk,11923580232303.0
2,2021-11-24,2020-08-11,25013,Riel,0.0
2,2021-11-24,2020-08-11,27010,Sint-Oedenrode,0.0
2,2021-11-24,2020-08-11,10009,Utrecht,15718711132857.0
2,2021-11-24,2020-08-11,10020,Woudenberg,3707035732260.0
2,2021-11-24,2020-08-12,5025,Den Ham,0.0
2,2021-11-24,2020-08-12,10008,Driebergen,1134083227715.0
2,2021-11-24,2020-08-12,7022,Etten,5329579420253.0
2,2021-11-24,2020-08-12,4024,Hardenberg,0.0
2,2021-11-24,2020-08-12,29003,Land Van Cuijk,1782328420765.0
2,2021-11-24,2020-08-12,13030,Leimuiden,0.0
2,2021-11-24,2020-08-12,10037,Loenen,1981915666902.0
2,2021-11-24,2020-08-12,30007,Bosscherveld,3933052741234.0
2,2021-11-24,2020-08-12,13038,Nieuwveen,4350894553165.0
2,2021-11-24,2020-08-12,5012,Oldenzaal,3625585250108.0
2,2021-11-24,2020-08-12,30023,Panheel,0.0
2,2021-11-24,2020-08-12,30011,Simpelveld,9986797860146.0
2,2021-11-24,2020-08-12,3028,Sleen,0.0
2,2021-11-24,2020-08-12,30022,Susteren,2341544811961.0
2,2021-11-24,2020-08-12,30017,Venlo,6245626456307.0
2,2021-11-24,2020-08-12,30020,Venray,0.0
2,2021-11-24,2020-08-12,7016,Winterswijk,0.0
2,2021-11-24,2020-08-13,12006,Alkmaar,10419429457364.0
2,2021-11-24,2020-08-13,8022,Apeldoorn,13080096632088.0
2,2021-11-24,2020-08-13,12022,Beverwijk,5011875870529.0
2,2021-11-24,2020-08-13,8017,Epe,0.0
2,2021-11-24,2020-08-13,2038,Franeker,0.0
2,2021-11-24,2020-08-13,1033,Garmerwolde,6661364211806.0
2,2021-11-24,2020-08-13,2032,Harlingen,0.0
2,2021-11-24,2020-08-13,6004,Lelystad,10992693960926.0
2,2021-11-24,2020-08-13,6006,Zeewolde,37417155874879.0
2,2021-11-24,2020-08-14,15007,De Groote Lucht,20406160449244.0
2,2021-11-24,2020-08-14,18006,Westerschouwen,0.0
2,2021-11-24,2020-08-15,9016,Arnhem,4622744908490.0
2,2021-11-24,2020-08-15,13010,Haarlem Waarderpolder,8611529037527.0
2,2021-11-24,2020-08-15,9024,Nijmegen,4878483811442.0
2,2021-11-24,2020-08-16,9013,Asperen,4350438596491.0
2,2021-11-24,2020-08-16,3010,Assen,2543233674273.0
2,2021-11-24,2020-08-16,28002,Asten,2959284912018.0
2,2021-11-24,2020-08-16,16010,Kralingseveer,16076137595260.0
2,2021-11-24,2020-08-16,12023,Den Helder,4315520548742.0
2,2021-11-24,2020-08-16,4019,Deventer,4079429579084.0
2,2021-11-24,2020-08-16,2038,Franeker,5650811167704.0
2,2021-11-24,2020-08-16,2015,Gorredijk,1308802677352.0
2,2021-11-24,2020-08-16,4023,Kampen,3613932454537.0
2,2021-11-24,2020-08-16,1039,Scheemda,6040011350738.0
2,2021-11-24,2020-08-16,1008,Stadskanaal,0.0
2,2021-11-24,2020-08-16,32002,Tilburg,6506785293540.0
2,2021-11-24,2020-08-16,4027,Tollebeek,14182649883396.0
2,2021-11-24,2020-08-16,3023,Tweede Exloermond,0.0
2,2021-11-24,2020-08-16,12018,Wieringen,17084740183400.0
2,2021-11-24,2020-08-16,4026,Zwolle,703711465822.0
2,2021-11-24,2020-08-17,10027,Amersfoort,5122720736678.0
2,2021-11-24,2020-08-17,11014,Amsterdam West,19037502592112.0
2,2021-11-24,2020-08-17,11008,Blaricum,23829331666054.0
2,2021-11-24,2020-08-17,8021,Ede,2771330970360.0
2,2021-11-24,2020-08-17,29003,Land Van Cuijk,7906425821736.0
2,2021-11-24,2020-08-17,5012,Oldenzaal,7314684044413.0
2,2021-11-24,2020-08-17,10020,Woudenberg,1693554772689.0
2,2021-11-24,2020-08-18,28003,Aarle-Rixtel,3305451435155.0
2,2021-11-24,2020-08-18,25021,Bath,1524093027765.0
2,2021-11-24,2020-08-18,9017,Bergharen,0.0
2,2021-11-24,2020-08-18,2021,Damwoude,3831480081188.0
2,2021-11-24,2020-08-18,27008,S Hertogenbosch,5555475844534.0
2,2021-11-24,2020-08-18,28005,Dinther,0.0
2,2021-11-24,2020-08-18,3033,Echten,0.0
2,2021-11-24,2020-08-18,2032,Harlingen,0.0
2,2021-11-24,2020-08-18,15008,Harnaschpolder,14887640719253.0
2,2021-11-24,2020-08-18,15005,Houtrust,15863963030572.0
2,2021-11-24,2020-08-18,25020,Kaatsheuvel,8169120166250.0
2,2021-11-24,2020-08-18,25027,Lage Zwaluwe,0.0
2,2021-11-24,2020-08-18,2011,Leeuwarden,15814938531616.0
2,2021-11-24,2020-08-18,13033,Leiden Zuid-West,3763814643981.0
2,2021-11-24,2020-08-18,10037,Loenen,9400807339450.0
2,2021-11-24,2020-08-18,25017,Nieuwveer,62135983279757.0
2,2021-11-24,2020-08-18,17054,Piershil,0.0
2,2021-11-24,2020-08-18,25012,Putte,7991050686378.0
2,2021-11-24,2020-08-18,25013,Riel,0.0
2,2021-11-24,2020-08-18,3027,Smilde,0.0
2,2021-11-24,2020-08-18,21001,Walcheren,2037155919529.0
2,2021-11-24,2020-08-19,12006,Alkmaar,4014213953489.0
2,2021-11-24,2020-08-19,8022,Apeldoorn,1969020889584.0
2,2021-11-24,2020-08-19,5025,Den Ham,0.0
2,2021-11-24,2020-08-19,10008,Driebergen,4052682720743.0
2,2021-11-24,2020-08-19,5002,Enschede,0.0
2,2021-11-24,2020-08-19,8017,Epe,0.0
2,2021-11-24,2020-08-19,7022,Etten,0.0
2,2021-11-24,2020-08-19,1033,Garmerwolde,0.0
2,2021-11-24,2020-08-19,4024,Hardenberg,1294660482816.0
2,2021-11-24,2020-08-19,6004,Lelystad,4469767033848.0
2,2021-11-24,2020-08-19,30007,Bosscherveld,3804593645513.0
2,2021-11-24,2020-08-19,30023,Panheel,0.0
2,2021-11-24,2020-08-19,17011,Ridderkerk,15613167193603.0
2,2021-11-24,2020-08-19,30011,Simpelveld,6425515857853.0
2,2021-11-24,2020-08-19,27010,Sint-Oedenrode,0.0
2,2021-11-24,2020-08-19,30022,Susteren,0.0
2,2021-11-24,2020-08-19,10009,Utrecht,6909874915496.0
2,2021-11-24,2020-08-19,30017,Venlo,2685829771270.0
2,2021-11-24,2020-08-19,30020,Venray,4804686770610.0
2,2021-11-24,2020-08-19,7016,Winterswijk,0.0
2,2021-11-24,2020-08-19,6006,Zeewolde,3494856742311.0
2,2021-11-24,2020-08-19,2022,Joure,0.0
2,2021-11-24,2020-08-19,2037,Warns,0.0
2,2021-11-24,2020-08-20,3010,Assen,0.0
2,2021-11-24,2020-08-20,13038,Nieuwveen,1346158943322.0
2,2021-11-24,2020-08-20,1039,Scheemda,0.0
2,2021-11-24,2020-08-20,23002,Terneuzen,0.0
2,2021-11-24,2020-08-20,3023,Tweede Exloermond,0.0
2,2021-11-24,2020-08-20,13030,Leimuiden,0.0
2,2021-11-24,2020-08-20,1008,Stadskanaal,0.0
2,2021-11-24,2020-08-20,12021,Wervershoof,16918217491485.0
2,2021-11-24,2020-08-21,16010,Kralingseveer,4022499618029.0
2,2021-11-24,2020-08-21,2021,Damwoude,3068722887730.0
2,2021-11-24,2020-08-21,13010,Haarlem Waarderpolder,20629110604823.0
2,2021-11-24,2020-08-21,27010,Sint-Oedenrode,0.0
2,2021-11-24,2020-08-22,32002,Tilburg,10435984684861.0
2,2021-11-24,2020-08-22,4027,Tollebeek,0.0
2,2021-11-24,2020-08-23,10027,Amersfoort,10370414809736.0
2,2021-11-24,2020-08-23,11014,Amsterdam West,44690020333863.0
2,2021-11-24,2020-08-23,2012,Drachten,0.0
2,2021-11-24,2020-08-23,3033,Echten,0.0
2,2021-11-24,2020-08-23,8021,Ede,4842843658499.0
2,2021-11-24,2020-08-23,29003,Land Van Cuijk,2208719619143.0
2,2021-11-24,2020-08-23,5012,Oldenzaal,0.0
2,2021-11-24,2020-08-23,3028,Sleen,0.0
2,2021-11-24,2020-08-23,3027,Smilde,0.0
2,2021-11-24,2020-08-23,10009,Utrecht,21583104441266.0
2,2021-11-24,2020-08-23,10020,Woudenberg,0.0
2,2021-11-24,2020-08-24,28002,Asten,2070947210783.0
2,2021-11-24,2020-08-24,27008,S Hertogenbosch,16530799922811.0
2,2021-11-24,2020-08-24,28005,Dinther,0.0
2,2021-11-24,2020-08-24,15008,Harnaschpolder,7153260076075.0
2,2021-11-24,2020-08-24,15005,Houtrust,14299667390267.0
2,2021-11-24,2020-08-24,10037,Loenen,2046656316161.0
2,2021-11-24,2020-08-25,28003,Aarle-Rixtel,1291838266527.0
